order_id,product,quantity,price,date
51010,Tablet,1,1851.4,2024-02-05 10:09:00
51011,Watch,8,1932.12,2024-02-05 10:10:00
51012,Phone,5,1009.75,2024-02-05 10:11:00
51013,Watch,5,260.77,2024-02-05 10:12:00
51014,Phone,9,1705.32,2024-02-05 10:13:00
51015,Watch,4,1728.13,2024-02-05 10:14:00
51016,Watch,7,1816.27,2024-02-05 10:15:00
51017,Watch,7,198.62,2024-02-05 10:16:00
51018,Tablet,4,1021.99,2024-02-05 10:17:00
51019,Watch,3,1904.79,2024-02-05 10:18:00
51020,Tablet,7,1202.99,2024-02-05 10:19:00
51021,Tablet,9,1186.43,2024-02-05 10:20:00
51022,Phone,5,578.24,2024-02-05 10:21:00
51023,Watch,4,111.03,2024-02-05 10:22:00
51024,Tablet,8,1691.01,2024-02-05 10:23:00
51025,Laptop,2,193.13,2024-02-05 10:24:00
51026,Laptop,7,1804.24,2024-02-05 10:25:00
51027,Phone,5,1274.4,2024-02-05 10:26:00
51028,Laptop,6,904.66,2024-02-05 10:27:00
51029,Watch,3,821.26,2024-02-05 10:28:00
51030,Tablet,1,672.9,2024-02-05 10:29:00
51031,Phone,4,1049.72,2024-02-05 10:30:00
51032,Phone,4,1489.01,2024-02-05 10:31:00
51033,Laptop,8,363.4,2024-02-05 10:32:00
51034,Tablet,7,705.89,2024-02-05 10:33:00
51035,Watch,2,1832.24,2024-02-05 10:34:00
51036,Watch,4,1384.01,2024-02-05 10:35:00
51037,Laptop,2,1899.03,2024-02-05 10:36:00
51038,Tablet,8,544.26,2024-02-05 10:37:00
51039,Tablet,8,1237.61,2024-02-05 10:38:00
51040,Watch,4,1801.44,2024-02-05 10:39:00
51041,Tablet,3,537.67,2024-02-05 10:40:00
51042,Phone,2,1496.57,2024-02-05 10:41:00
51043,Laptop,5,1095.24,2024-02-05 10:42:00
51044,Phone,1,1242.63,2024-02-05 10:43:00
51045,Tablet,3,182.18,2024-02-05 10:44:00
51046,Tablet,9,263.94,2024-02-05 10:45:00
51047,Phone,8,287.55,2024-02-05 10:46:00
51048,Watch,4,1706.64,2024-02-05 10:47:00
51049,Watch,8,984.0,2024-02-05 10:48:00
51050,Phone,1,1328.6,2024-02-05 10:49:00
51051,Laptop,2,1761.2,2024-02-05 10:50:00
51052,Laptop,9,576.8,2024-02-05 10:51:00
51053,Laptop,5,114.0,2024-02-05 10:52:00
51054,Phone,2,985.99,2024-02-05 10:53:00
51055,Watch,8,873.03,2024-02-05 10:54:00
51056,Phone,3,548.71,2024-02-05 10:55:00
51057,Watch,6,350.11,2024-02-05 10:56:00
51058,Tablet,3,985.92,2024-02-05 10:57:00
51059,Laptop,9,893.18,2024-02-05 10:58:00
51060,Phone,2,1994.1,2024-02-05 10:59:00
51061,Phone,4,1040.93,2024-02-05 11:00:00
51062,Laptop,1,939.79,2024-02-05 11:01:00
51063,Watch,5,1072.53,2024-02-05 11:02:00
51064,Tablet,9,1825.61,2024-02-05 11:03:00
51065,Phone,6,1014.3,2024-02-05 11:04:00
51066,Phone,7,549.99,2024-02-05 11:05:00
51067,Tablet,9,1123.05,2024-02-05 11:06:00
51068,Tablet,6,1585.14,2024-02-05 11:07:00
51069,Watch,7,604.31,2024-02-05 11:08:00
51070,Watch,5,421.09,2024-02-05 11:09:00
51071,Watch,5,1111.58,2024-02-05 11:10:00
51072,Watch,2,1547.31,2024-02-05 11:11:00
51073,Tablet,2,207.7,2024-02-05 11:12:00
51074,Watch,1,774.32,2024-02-05 11:13:00
51075,Laptop,9,1375.82,2024-02-05 11:14:00
51076,Tablet,6,1802.72,2024-02-05 11:15:00
51077,Laptop,5,1962.47,2024-02-05 11:16:00
51078,Phone,9,1015.84,2024-02-05 11:17:00
51079,Tablet,2,802.62,2024-02-05 11:18:00
51080,Phone,7,1385.16,2024-02-05 11:19:00
51081,Tablet,7,1227.21,2024-02-05 11:20:00
51082,Tablet,7,392.15,2024-02-05 11:21:00
51083,Watch,6,664.49,2024-02-05 11:22:00
51084,Watch,1,1104.2,2024-02-05 11:23:00
51085,Tablet,8,1713.32,2024-02-05 11:24:00
51086,Tablet,5,1848.3,2024-02-05 11:25:00
51087,Tablet,1,411.57,2024-02-05 11:26:00
51088,Laptop,6,607.23,2024-02-05 11:27:00
51089,Laptop,6,103.33,2024-02-05 11:28:00
51090,Watch,7,719.45,2024-02-05 11:29:00
51091,Watch,7,1309.71,2024-02-05 11:30:00
51092,Watch,5,1630.25,2024-02-05 11:31:00
51093,Watch,6,718.97,2024-02-05 11:32:00
51094,Tablet,5,1247.1,2024-02-05 11:33:00
51095,Phone,8,1248.04,2024-02-05 11:34:00
51096,Tablet,9,901.98,2024-02-05 11:35:00
51097,Phone,7,401.69,2024-02-05 11:36:00
51098,Laptop,2,115.85,2024-02-05 11:37:00
51099,Phone,1,785.79,2024-02-05 11:38:00
51100,Laptop,3,1220.55,2024-02-05 11:39:00
51101,Phone,7,1951.25,2024-02-05 11:40:00
51102,Phone,9,1264.11,2024-02-05 11:41:00
51103,Phone,4,868.4,2024-02-05 11:42:00
51104,Watch,5,1361.32,2024-02-05 11:43:00
51105,Phone,9,1660.78,2024-02-05 11:44:00
51106,Laptop,3,1137.43,2024-02-05 11:45:00
51107,Laptop,8,1049.6,2024-02-05 11:46:00
51108,Tablet,6,1360.64,2024-02-05 11:47:00
51109,Phone,1,1644.6,2024-02-05 11:48:00
51110,Phone,3,591.93,2024-02-05 11:49:00
51111,Tablet,6,927.11,2024-02-05 11:50:00
51112,Laptop,9,985.28,2024-02-05 11:51:00
51113,Watch,5,878.22,2024-02-05 11:52:00
51114,Watch,7,1458.77,2024-02-05 11:53:00
51115,Watch,1,1767.23,2024-02-05 11:54:00
51116,Laptop,9,813.38,2024-02-05 11:55:00
51117,Laptop,3,519.69,2024-02-05 11:56:00
51118,Phone,1,648.03,2024-02-05 11:57:00
51119,Tablet,6,1478.94,2024-02-05 11:58:00
51120,Phone,9,237.32,2024-02-05 11:59:00
51121,Watch,8,1973.74,2024-02-05 12:00:00
51122,Watch,6,1754.85,2024-02-05 12:01:00
51123,Laptop,6,306.23,2024-02-05 12:02:00
51124,Tablet,8,1743.44,2024-02-05 12:03:00
51125,Laptop,4,1105.05,2024-02-05 12:04:00
51126,Tablet,8,1532.95,2024-02-05 12:05:00
51127,Phone,6,753.32,2024-02-05 12:06:00
51128,Phone,8,1757.03,2024-02-05 12:07:00
51129,Tablet,1,1286.48,2024-02-05 12:08:00
51130,Tablet,6,1109.57,2024-02-05 12:09:00
51131,Tablet,7,1019.63,2024-02-05 12:10:00
51132,Watch,7,1320.1,2024-02-05 12:11:00
51133,Tablet,4,601.39,2024-02-05 12:12:00
51134,Watch,8,1044.39,2024-02-05 12:13:00
51135,Watch,5,282.33,2024-02-05 12:14:00
51136,Tablet,6,1025.32,2024-02-05 12:15:00
51137,Phone,8,816.81,2024-02-05 12:16:00
51138,Tablet,3,1463.13,2024-02-05 12:17:00
51139,Laptop,5,1985.62,2024-02-05 12:18:00
51140,Watch,1,191.58,2024-02-05 12:19:00
51141,Phone,4,946.52,2024-02-05 12:20:00
51142,Watch,6,842.25,2024-02-05 12:21:00
51143,Laptop,1,377.45,2024-02-05 12:22:00
51144,Watch,3,925.3,2024-02-05 12:23:00
51145,Tablet,9,1445.5,2024-02-05 12:24:00
51146,Tablet,5,1816.18,2024-02-05 12:25:00
51147,Phone,5,1057.16,2024-02-05 12:26:00
51148,Watch,4,1529.37,2024-02-05 12:27:00
51149,Watch,8,1615.74,2024-02-05 12:28:00
51150,Laptop,6,242.68,2024-02-05 12:29:00
51151,Phone,7,1905.81,2024-02-05 12:30:00
51152,Tablet,7,1385.15,2024-02-05 12:31:00
51153,Phone,4,797.47,2024-02-05 12:32:00
51154,Watch,9,1717.45,2024-02-05 12:33:00
51155,Watch,1,1536.31,2024-02-05 12:34:00
51156,Tablet,7,1450.03,2024-02-05 12:35:00
51157,Watch,6,730.46,2024-02-05 12:36:00
51158,Phone,6,584.58,2024-02-05 12:37:00
51159,Watch,9,1437.98,2024-02-05 12:38:00
51160,Laptop,7,890.33,2024-02-05 12:39:00
51161,Phone,2,327.76,2024-02-05 12:40:00
51162,Watch,2,909.09,2024-02-05 12:41:00
51163,Tablet,7,1047.78,2024-02-05 12:42:00
51164,Phone,7,1795.48,2024-02-05 12:43:00
51165,Watch,8,244.3,2024-02-05 12:44:00
51166,Watch,3,480.1,2024-02-05 12:45:00
51167,Laptop,9,416.13,2024-02-05 12:46:00
51168,Watch,2,1625.91,2024-02-05 12:47:00
51169,Laptop,6,421.66,2024-02-05 12:48:00
51170,Laptop,7,937.26,2024-02-05 12:49:00
51171,Laptop,2,801.55,2024-02-05 12:50:00
51172,Watch,1,547.11,2024-02-05 12:51:00
51173,Tablet,4,1095.94,2024-02-05 12:52:00
51174,Laptop,4,307.96,2024-02-05 12:53:00
51175,Laptop,2,751.98,2024-02-05 12:54:00
51176,Laptop,8,974.26,2024-02-05 12:55:00
51177,Tablet,3,1230.28,2024-02-05 12:56:00
51178,Laptop,6,1914.54,2024-02-05 12:57:00
51179,Watch,5,1344.37,2024-02-05 12:58:00
51180,Phone,4,1625.3,2024-02-05 12:59:00
51181,Laptop,2,781.9,2024-02-05 13:00:00
51182,Phone,3,1616.63,2024-02-05 13:01:00
51183,Laptop,7,1539.05,2024-02-05 13:02:00
51184,Laptop,5,1899.5,2024-02-05 13:03:00
51185,Watch,6,1095.27,2024-02-05 13:04:00
51186,Tablet,5,890.28,2024-02-05 13:05:00
51187,Phone,1,1558.44,2024-02-05 13:06:00
51188,Tablet,1,1508.36,2024-02-05 13:07:00
51189,Tablet,8,1481.94,2024-02-05 13:08:00
51190,Laptop,1,771.08,2024-02-05 13:09:00
51191,Watch,2,385.03,2024-02-05 13:10:00
51192,Phone,6,1622.76,2024-02-05 13:11:00
51193,Watch,1,1788.3,2024-02-05 13:12:00
51194,Phone,8,807.74,2024-02-05 13:13:00
51195,Phone,7,1104.39,2024-02-05 13:14:00
51196,Tablet,3,1459.36,2024-02-05 13:15:00
51197,Phone,8,1380.96,2024-02-05 13:16:00
51198,Tablet,6,788.26,2024-02-05 13:17:00
51199,Watch,8,1553.25,2024-02-05 13:18:00
51200,Watch,7,1139.93,2024-02-05 13:19:00
51201,Laptop,5,472.4,2024-02-05 13:20:00
51202,Tablet,4,576.31,2024-02-05 13:21:00
51203,Laptop,2,1643.99,2024-02-05 13:22:00
51204,Tablet,2,1089.1,2024-02-05 13:23:00
51205,Tablet,3,743.96,2024-02-05 13:24:00
51206,Tablet,5,694.52,2024-02-05 13:25:00
51207,Laptop,5,442.32,2024-02-05 13:26:00
51208,Watch,4,1296.46,2024-02-05 13:27:00
51209,Tablet,5,1745.54,2024-02-05 13:28:00
51210,Tablet,4,1151.58,2024-02-05 13:29:00
51211,Laptop,8,508.8,2024-02-05 13:30:00
51212,Laptop,8,911.92,2024-02-05 13:31:00
51213,Watch,1,353.0,2024-02-05 13:32:00
51214,Tablet,4,1399.65,2024-02-05 13:33:00
51215,Watch,6,417.32,2024-02-05 13:34:00
51216,Watch,9,347.97,2024-02-05 13:35:00
51217,Watch,8,1788.76,2024-02-05 13:36:00
51218,Tablet,7,1157.19,2024-02-05 13:37:00
51219,Phone,2,1431.67,2024-02-05 13:38:00
51220,Phone,7,1642.32,2024-02-05 13:39:00
51221,Watch,7,1859.84,2024-02-05 13:40:00
51222,Phone,9,971.43,2024-02-05 13:41:00
51223,Laptop,5,398.16,2024-02-05 13:42:00
51224,Watch,9,816.23,2024-02-05 13:43:00
51225,Laptop,3,288.11,2024-02-05 13:44:00
51226,Watch,4,1892.94,2024-02-05 13:45:00
51227,Watch,2,951.7,2024-02-05 13:46:00
51228,Tablet,6,1157.0,2024-02-05 13:47:00
51229,Laptop,4,588.91,2024-02-05 13:48:00
51230,Laptop,8,1235.59,2024-02-05 13:49:00
51231,Tablet,8,752.54,2024-02-05 13:50:00
51232,Phone,2,303.4,2024-02-05 13:51:00
51233,Phone,7,1825.77,2024-02-05 13:52:00
51234,Tablet,3,1414.86,2024-02-05 13:53:00
51235,Laptop,7,1371.25,2024-02-05 13:54:00
51236,Watch,4,522.66,2024-02-05 13:55:00
51237,Tablet,8,1246.1,2024-02-05 13:56:00
51238,Watch,7,1639.6,2024-02-05 13:57:00
51239,Laptop,9,359.44,2024-02-05 13:58:00
51240,Phone,6,483.54,2024-02-05 13:59:00
51241,Laptop,5,715.28,2024-02-05 14:00:00
51242,Phone,3,1054.76,2024-02-05 14:01:00
51243,Phone,2,484.05,2024-02-05 14:02:00
51244,Laptop,1,181.63,2024-02-05 14:03:00
51245,Watch,1,1451.43,2024-02-05 14:04:00
51246,Phone,2,1442.21,2024-02-05 14:05:00
51247,Phone,7,234.21,2024-02-05 14:06:00
51248,Watch,1,310.24,2024-02-05 14:07:00
51249,Watch,6,1349.39,2024-02-05 14:08:00
51250,Tablet,5,1396.1,2024-02-05 14:09:00
51251,Phone,5,1241.1,2024-02-05 14:10:00
51252,Laptop,8,631.21,2024-02-05 14:11:00
51253,Laptop,7,1246.3,2024-02-05 14:12:00
51254,Watch,5,1543.78,2024-02-05 14:13:00
51255,Laptop,3,1216.35,2024-02-05 14:14:00
51256,Watch,4,1321.67,2024-02-05 14:15:00
51257,Laptop,7,862.25,2024-02-05 14:16:00
51258,Watch,2,1337.96,2024-02-05 14:17:00
51259,Phone,7,1409.31,2024-02-05 14:18:00
51260,Laptop,7,1391.27,2024-02-05 14:19:00
51261,Laptop,1,1428.51,2024-02-05 14:20:00
51262,Phone,7,576.94,2024-02-05 14:21:00
51263,Phone,2,1711.67,2024-02-05 14:22:00
51264,Laptop,8,1472.55,2024-02-05 14:23:00
51265,Watch,4,1283.61,2024-02-05 14:24:00
51266,Phone,5,945.39,2024-02-05 14:25:00
51267,Watch,1,959.91,2024-02-05 14:26:00
51268,Watch,6,258.59,2024-02-05 14:27:00
51269,Tablet,1,384.13,2024-02-05 14:28:00
51270,Phone,6,395.23,2024-02-05 14:29:00
51271,Tablet,7,1652.81,2024-02-05 14:30:00
51272,Tablet,5,200.17,2024-02-05 14:31:00
51273,Tablet,1,1055.24,2024-02-05 14:32:00
51274,Watch,7,1964.9,2024-02-05 14:33:00
51275,Watch,9,865.59,2024-02-05 14:34:00
51276,Laptop,6,734.43,2024-02-05 14:35:00
51277,Laptop,8,241.14,2024-02-05 14:36:00
51278,Tablet,6,1420.31,2024-02-05 14:37:00
51279,Phone,4,678.09,2024-02-05 14:38:00
51280,Tablet,6,1915.61,2024-02-05 14:39:00
51281,Tablet,7,432.39,2024-02-05 14:40:00
51282,Laptop,6,724.52,2024-02-05 14:41:00
51283,Laptop,3,703.17,2024-02-05 14:42:00
51284,Phone,8,124.66,2024-02-05 14:43:00
51285,Watch,6,1569.14,2024-02-05 14:44:00
51286,Tablet,2,1029.09,2024-02-05 14:45:00
51287,Phone,6,508.27,2024-02-05 14:46:00
51288,Tablet,7,261.08,2024-02-05 14:47:00
51289,Laptop,1,444.03,2024-02-05 14:48:00
51290,Laptop,4,309.62,2024-02-05 14:49:00
51291,Phone,4,1679.66,2024-02-05 14:50:00
51292,Laptop,6,1366.47,2024-02-05 14:51:00
51293,Watch,5,303.99,2024-02-05 14:52:00
51294,Tablet,7,123.74,2024-02-05 14:53:00
51295,Laptop,6,1117.86,2024-02-05 14:54:00
51296,Laptop,6,635.42,2024-02-05 14:55:00
51297,Watch,3,132.71,2024-02-05 14:56:00
51298,Phone,3,1176.23,2024-02-05 14:57:00
51299,Watch,8,1907.53,2024-02-05 14:58:00
51300,Tablet,3,1847.58,2024-02-05 14:59:00
51301,Watch,3,1003.24,2024-02-05 15:00:00
51302,Tablet,8,1884.07,2024-02-05 15:01:00
51303,Watch,4,1961.3,2024-02-05 15:02:00
51304,Watch,2,812.41,2024-02-05 15:03:00
51305,Phone,4,619.08,2024-02-05 15:04:00
51306,Watch,5,544.32,2024-02-05 15:05:00
51307,Watch,6,1468.44,2024-02-05 15:06:00
51308,Tablet,2,682.84,2024-02-05 15:07:00
51309,Watch,9,1116.72,2024-02-05 15:08:00
51310,Watch,2,1580.27,2024-02-05 15:09:00
51311,Watch,6,1567.92,2024-02-05 15:10:00
51312,Laptop,8,115.82,2024-02-05 15:11:00
51313,Watch,9,433.25,2024-02-05 15:12:00
51314,Laptop,3,893.73,2024-02-05 15:13:00
51315,Laptop,9,570.75,2024-02-05 15:14:00
51316,Laptop,2,202.82,2024-02-05 15:15:00
51317,Laptop,7,1118.26,2024-02-05 15:16:00
51318,Phone,9,288.89,2024-02-05 15:17:00
51319,Watch,5,1928.81,2024-02-05 15:18:00
51320,Laptop,7,491.34,2024-02-05 15:19:00
51321,Tablet,9,730.17,2024-02-05 15:20:00
51322,Laptop,7,1774.99,2024-02-05 15:21:00
51323,Phone,2,1642.59,2024-02-05 15:22:00
51324,Phone,9,1588.69,2024-02-05 15:23:00
51325,Tablet,3,915.77,2024-02-05 15:24:00
51326,Phone,3,1086.03,2024-02-05 15:25:00
51327,Laptop,4,514.35,2024-02-05 15:26:00
51328,Phone,6,1111.38,2024-02-05 15:27:00
51329,Watch,4,1951.45,2024-02-05 15:28:00
51330,Phone,8,202.82,2024-02-05 15:29:00
51331,Laptop,6,1016.69,2024-02-05 15:30:00
51332,Tablet,1,866.15,2024-02-05 15:31:00
51333,Watch,5,1019.11,2024-02-05 15:32:00
51334,Watch,8,1937.38,2024-02-05 15:33:00
51335,Tablet,3,219.15,2024-02-05 15:34:00
51336,Tablet,5,1592.32,2024-02-05 15:35:00
51337,Phone,9,685.22,2024-02-05 15:36:00
51338,Tablet,1,1632.54,2024-02-05 15:37:00
51339,Phone,5,1450.63,2024-02-05 15:38:00
51340,Laptop,8,167.21,2024-02-05 15:39:00
51341,Tablet,3,1304.86,2024-02-05 15:40:00
51342,Phone,6,1431.79,2024-02-05 15:41:00
51343,Laptop,2,967.41,2024-02-05 15:42:00
51344,Laptop,5,1310.73,2024-02-05 15:43:00
51345,Watch,2,1477.7,2024-02-05 15:44:00
51346,Laptop,5,983.34,2024-02-05 15:45:00
51347,Laptop,3,1108.48,2024-02-05 15:46:00
51348,Watch,8,976.3,2024-02-05 15:47:00
51349,Watch,9,1196.8,2024-02-05 15:48:00
51350,Watch,8,1036.31,2024-02-05 15:49:00
51351,Tablet,7,515.54,2024-02-05 15:50:00
51352,Tablet,9,1667.49,2024-02-05 15:51:00
51353,Watch,2,766.32,2024-02-05 15:52:00
51354,Phone,3,170.06,2024-02-05 15:53:00
51355,Watch,3,881.56,2024-02-05 15:54:00
51356,Watch,3,207.97,2024-02-05 15:55:00
51357,Phone,6,1223.92,2024-02-05 15:56:00
51358,Tablet,4,1611.46,2024-02-05 15:57:00
51359,Tablet,5,921.74,2024-02-05 15:58:00
51360,Laptop,8,1429.83,2024-02-05 15:59:00
51361,Laptop,4,1773.54,2024-02-05 16:00:00
51362,Phone,3,142.5,2024-02-05 16:01:00
51363,Watch,8,1623.56,2024-02-05 16:02:00
51364,Phone,2,577.38,2024-02-05 16:03:00
51365,Watch,8,751.88,2024-02-05 16:04:00
51366,Watch,9,1664.76,2024-02-05 16:05:00
51367,Phone,6,1626.3,2024-02-05 16:06:00
51368,Tablet,6,799.61,2024-02-05 16:07:00
51369,Phone,1,1701.23,2024-02-05 16:08:00
51370,Watch,2,391.14,2024-02-05 16:09:00
51371,Laptop,6,1124.11,2024-02-05 16:10:00
51372,Watch,2,240.78,2024-02-05 16:11:00
51373,Laptop,8,631.41,2024-02-05 16:12:00
51374,Laptop,7,1683.27,2024-02-05 16:13:00
51375,Phone,1,1981.01,2024-02-05 16:14:00
51376,Phone,4,1264.6,2024-02-05 16:15:00
51377,Phone,2,877.37,2024-02-05 16:16:00
51378,Watch,6,1629.42,2024-02-05 16:17:00
51379,Watch,3,1359.52,2024-02-05 16:18:00
51380,Tablet,2,1597.03,2024-02-05 16:19:00
51381,Phone,3,1754.55,2024-02-05 16:20:00
51382,Laptop,4,167.13,2024-02-05 16:21:00
51383,Phone,4,1165.39,2024-02-05 16:22:00
51384,Watch,2,1031.81,2024-02-05 16:23:00
51385,Laptop,6,1748.95,2024-02-05 16:24:00
51386,Laptop,7,381.14,2024-02-05 16:25:00
51387,Tablet,6,817.79,2024-02-05 16:26:00
51388,Watch,5,1447.29,2024-02-05 16:27:00
51389,Watch,2,1132.17,2024-02-05 16:28:00
51390,Tablet,5,1479.13,2024-02-05 16:29:00
51391,Phone,6,615.97,2024-02-05 16:30:00
51392,Watch,4,409.27,2024-02-05 16:31:00
51393,Laptop,3,1787.02,2024-02-05 16:32:00
51394,Phone,5,1693.84,2024-02-05 16:33:00
51395,Tablet,4,1398.91,2024-02-05 16:34:00
51396,Watch,3,1296.68,2024-02-05 16:35:00
51397,Laptop,2,1851.92,2024-02-05 16:36:00
51398,Phone,8,270.2,2024-02-05 16:37:00
51399,Phone,9,1659.81,2024-02-05 16:38:00
51400,Watch,5,1547.29,2024-02-05 16:39:00
51401,Watch,3,1455.95,2024-02-05 16:40:00
51402,Tablet,9,978.66,2024-02-05 16:41:00
51403,Phone,3,1348.41,2024-02-05 16:42:00
51404,Phone,6,563.1,2024-02-05 16:43:00
51405,Watch,7,1265.11,2024-02-05 16:44:00
51406,Watch,1,524.67,2024-02-05 16:45:00
51407,Phone,9,990.03,2024-02-05 16:46:00
51408,Phone,5,1593.92,2024-02-05 16:47:00
51409,Tablet,3,1844.53,2024-02-05 16:48:00
51410,Tablet,7,691.05,2024-02-05 16:49:00
51411,Laptop,8,1562.52,2024-02-05 16:50:00
51412,Laptop,6,1002.14,2024-02-05 16:51:00
51413,Laptop,5,1037.71,2024-02-05 16:52:00
51414,Laptop,9,376.33,2024-02-05 16:53:00
51415,Tablet,8,1751.41,2024-02-05 16:54:00
51416,Laptop,6,1093.12,2024-02-05 16:55:00
51417,Phone,9,1142.86,2024-02-05 16:56:00
51418,Laptop,3,1512.99,2024-02-05 16:57:00
51419,Laptop,3,807.07,2024-02-05 16:58:00
51420,Watch,6,1466.43,2024-02-05 16:59:00
51421,Tablet,9,519.53,2024-02-05 17:00:00
51422,Tablet,6,1442.57,2024-02-05 17:01:00
51423,Tablet,8,1108.67,2024-02-05 17:02:00
51424,Tablet,4,410.85,2024-02-05 17:03:00
51425,Watch,9,866.92,2024-02-05 17:04:00
51426,Tablet,8,1364.28,2024-02-05 17:05:00
51427,Tablet,3,1448.14,2024-02-05 17:06:00
51428,Watch,3,464.33,2024-02-05 17:07:00
51429,Watch,6,1006.92,2024-02-05 17:08:00
51430,Phone,9,839.68,2024-02-05 17:09:00
51431,Tablet,1,1348.99,2024-02-05 17:10:00
51432,Laptop,6,558.34,2024-02-05 17:11:00
51433,Tablet,7,711.37,2024-02-05 17:12:00
51434,Watch,8,585.25,2024-02-05 17:13:00
51435,Laptop,1,1178.73,2024-02-05 17:14:00
51436,Tablet,5,1380.76,2024-02-05 17:15:00
51437,Watch,4,1011.53,2024-02-05 17:16:00
51438,Watch,8,589.48,2024-02-05 17:17:00
51439,Watch,2,1829.74,2024-02-05 17:18:00
51440,Laptop,9,334.4,2024-02-05 17:19:00
51441,Watch,1,1666.81,2024-02-05 17:20:00
51442,Tablet,1,140.39,2024-02-05 17:21:00
51443,Phone,1,942.63,2024-02-05 17:22:00
51444,Tablet,9,1190.68,2024-02-05 17:23:00
51445,Phone,7,470.26,2024-02-05 17:24:00
51446,Phone,3,737.39,2024-02-05 17:25:00
51447,Phone,8,651.36,2024-02-05 17:26:00
51448,Phone,8,796.91,2024-02-05 17:27:00
51449,Phone,9,1503.29,2024-02-05 17:28:00
51450,Laptop,8,858.48,2024-02-05 17:29:00
51451,Watch,5,766.98,2024-02-05 17:30:00
51452,Watch,7,367.1,2024-02-05 17:31:00
51453,Tablet,1,352.57,2024-02-05 17:32:00
51454,Laptop,7,965.03,2024-02-05 17:33:00
51455,Laptop,6,672.11,2024-02-05 17:34:00
51456,Laptop,9,1023.13,2024-02-05 17:35:00
51457,Watch,7,861.51,2024-02-05 17:36:00
51458,Phone,5,740.23,2024-02-05 17:37:00
51459,Phone,4,454.23,2024-02-05 17:38:00
51460,Laptop,2,1720.38,2024-02-05 17:39:00
51461,Laptop,9,305.76,2024-02-05 17:40:00
51462,Watch,5,1629.13,2024-02-05 17:41:00
51463,Watch,5,1603.16,2024-02-05 17:42:00
51464,Phone,5,1190.66,2024-02-05 17:43:00
51465,Watch,8,421.33,2024-02-05 17:44:00
51466,Phone,9,860.72,2024-02-05 17:45:00
51467,Tablet,6,1114.84,2024-02-05 17:46:00
51468,Laptop,5,107.99,2024-02-05 17:47:00
51469,Tablet,5,709.1,2024-02-05 17:48:00
51470,Laptop,9,1604.75,2024-02-05 17:49:00
51471,Tablet,1,258.33,2024-02-05 17:50:00
51472,Watch,4,1058.57,2024-02-05 17:51:00
51473,Laptop,9,1184.97,2024-02-05 17:52:00
51474,Phone,1,509.53,2024-02-05 17:53:00
51475,Laptop,8,1740.99,2024-02-05 17:54:00
51476,Phone,4,313.52,2024-02-05 17:55:00
51477,Laptop,9,1129.6,2024-02-05 17:56:00
51478,Laptop,5,1839.92,2024-02-05 17:57:00
51479,Laptop,6,1555.41,2024-02-05 17:58:00
51480,Laptop,5,996.97,2024-02-05 17:59:00
51481,Laptop,5,1864.43,2024-02-05 18:00:00
51482,Watch,9,1113.66,2024-02-05 18:01:00
51483,Tablet,7,1053.42,2024-02-05 18:02:00
51484,Laptop,9,296.5,2024-02-05 18:03:00
51485,Laptop,3,289.71,2024-02-05 18:04:00
51486,Tablet,9,347.47,2024-02-05 18:05:00
51487,Tablet,4,1152.42,2024-02-05 18:06:00
51488,Laptop,2,630.26,2024-02-05 18:07:00
51489,Tablet,1,1866.06,2024-02-05 18:08:00
51490,Laptop,1,1971.56,2024-02-05 18:09:00
51491,Tablet,4,232.08,2024-02-05 18:10:00
51492,Laptop,5,321.53,2024-02-05 18:11:00
51493,Laptop,1,735.32,2024-02-05 18:12:00
51494,Laptop,5,1863.45,2024-02-05 18:13:00
51495,Tablet,1,1210.54,2024-02-05 18:14:00
51496,Tablet,8,1110.44,2024-02-05 18:15:00
51497,Tablet,9,1328.3,2024-02-05 18:16:00
51498,Laptop,6,1308.25,2024-02-05 18:17:00
51499,Watch,4,627.29,2024-02-05 18:18:00
51500,Phone,5,1723.73,2024-02-05 18:19:00
51501,Watch,8,116.13,2024-02-05 18:20:00
51502,Tablet,3,652.87,2024-02-05 18:21:00
51503,Watch,8,1292.0,2024-02-05 18:22:00
51504,Watch,9,1668.93,2024-02-05 18:23:00
51505,Tablet,8,759.3,2024-02-05 18:24:00
51506,Laptop,8,677.01,2024-02-05 18:25:00
51507,Phone,1,788.01,2024-02-05 18:26:00
51508,Watch,2,504.0,2024-02-05 18:27:00
51509,Laptop,3,1257.52,2024-02-05 18:28:00
51510,Laptop,6,496.12,2024-02-05 18:29:00
51511,Phone,9,1234.57,2024-02-05 18:30:00
51512,Tablet,8,1068.36,2024-02-05 18:31:00
51513,Tablet,9,1155.14,2024-02-05 18:32:00
51514,Watch,3,1514.23,2024-02-05 18:33:00
51515,Laptop,3,1455.67,2024-02-05 18:34:00
51516,Tablet,1,1624.28,2024-02-05 18:35:00
51517,Laptop,4,401.44,2024-02-05 18:36:00
51518,Laptop,5,158.92,2024-02-05 18:37:00
51519,Watch,8,660.43,2024-02-05 18:38:00
51520,Watch,7,1696.54,2024-02-05 18:39:00
51521,Phone,3,430.69,2024-02-05 18:40:00
51522,Tablet,8,407.88,2024-02-05 18:41:00
51523,Laptop,9,1007.46,2024-02-05 18:42:00
51524,Watch,4,647.65,2024-02-05 18:43:00
51525,Laptop,9,1798.19,2024-02-05 18:44:00
51526,Laptop,6,1373.48,2024-02-05 18:45:00
